time,gtx,gty,gtx2,gty2,gt_motion_readings,synthetic_motion_readings
1499362584,3.560475,3.036543,0.718369,5.710284,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362587,3.560475,3.036543,0.7477859999999996,5.710284,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362590,3.560475,3.036543,0.7592779999999992,5.710284,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362593,3.560475,3.036543,0.8410959999999994,5.710284,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362596,3.560475,3.036543,0.8820059999999996,5.691088,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362599,3.560475,3.036543,0.9225429999999992,5.555963,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362602,3.560475,3.036543,0.9229149999999997,5.554725,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362605,3.560475,3.036543,1.153461,5.474713,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362608,3.560475,3.036543,1.3661779999999997,5.179071,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362611,3.560475,3.036543,1.2060089999999999,4.789631,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362614,3.560475,3.036543,1.2674069999999995,4.495808,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362617,3.560475,3.036543,1.2694529999999995,4.463816,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362620,3.560475,3.036543,1.3729139999999997,4.054725,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362623,3.560475,3.036543,1.4233839999999995,3.90768,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362626,3.560475,3.036543,1.4956429999999994,3.697155,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362629,3.560475,3.036543,2.1365289999999995,3.67474,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362632,3.560475,3.036543,1.687004,3.146178,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362635,3.560475,3.036543,1.6183699999999996,3.150109,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362638,3.560475,3.036543,1.741097,2.827452,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362641,3.560475,3.036543,1.802778,2.621849,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362644,3.560475,3.036543,1.8638239999999993,2.418361,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362647,3.560475,3.036543,1.9865509999999995,2.187309,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362650,3.560475,3.036543,2.055618,2.187309,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362653,3.560475,3.036543,2.109279,2.187309,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499362656,3.560475,3.036543,2.6488189999999996,2.119321,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
