time,error,es(x),es(y),gt(x),gt(y)
1498670856,1.581139,2.5,2,3.4,3.3
1498670859,1.581139,2.5,2,3.4,3.3
1498670862,1.581139,2.5,2,3.4,3.3
1498670865,1.581139,2.5,2,3.4,3.3
1498670871,1.581139,2.5,2,3.4,3.3
1498670874,1.581139,2.5,2,3.4,3.3
1498670877,1.581139,2.5,2,3.4,3.3
1498670879,1.581139,2.5,2,3.4,3.3
1498670880,1.581139,2.5,2,3.4,3.3
1498670883,1.581139,2.5,2,3.4,3.3
1498670886,1.581139,2.5,2,3.4,3.3
1498670889,1.581139,2.5,2,3.4,3.3
1498670892,1.581139,2.5,2,3.4,3.3
1498670895,1.581139,2.5,2,3.4,3.3
1498670898,1.581139,2.5,2,3.4,3.3
1498670904,1.581139,2.5,2,3.4,3.3
1498670907,1.581139,2.5,2,3.4,3.3
1498670910,1.581139,2.5,2,3.4,3.3
1498670913,1.581139,2.5,2,3.4,3.3
1498670916,1.581139,2.5,2,3.4,3.3
1498670919,1.581139,2.5,2,3.4,3.3
1498670922,1.581139,2.5,2,3.4,3.3
1498670925,1.581139,2.5,2,3.4,3.3
1498670928,1.581139,2.5,2,3.4,3.3
1498670937,1.581139,2.5,2,3.4,3.3
1498670940,1.581139,2.5,2,3.4,3.3
1498670943,1.581139,2.5,2,3.4,3.3
1498670946,1.581139,2.5,2,3.4,3.3
1498670949,1.581139,2.5,2,3.4,3.3
1498670952,1.581139,2.5,2,3.4,3.3
1498670955,1.581139,2.5,2,3.4,3.3
1498670976,1.581139,2.5,2,3.4,3.3
1498670979,1.581139,2.5,2,3.4,3.3
1498670982,1.581139,2.5,2,3.4,3.3
1498670985,1.581139,2.5,2,3.4,3.3
1498670988,1.581139,2.5,2,3.4,3.3
1498670997,1.581139,2.5,2,3.4,3.3
1498671000,1.581139,2.5,2,3.4,3.3
1498671006,1.581139,2.5,2,3.4,3.3
1498671009,1.581139,2.5,2,3.4,3.3
1498671013,1.581139,2.5,2,3.4,3.3
1498671014,1.581139,2.5,2,3.4,3.3
1498671015,1.581139,2.5,2,3.4,3.3
1498671016,1.581139,2.5,2,3.4,3.3
1498671030,1.581139,2.5,2,3.4,3.3
1498671033,1.581139,2.5,2,3.4,3.3
1498671039,1.581139,2.5,2,3.4,3.3
1498671045,1.581139,2.5,2,3.4,3.3
1498671046,1.581139,2.5,2,3.4,3.3
1498671047,1.581139,2.5,2,3.4,3.3
1498671048,1.581139,2.5,2,3.4,3.3
1498671049,1.581139,2.5,2,3.4,3.3
1498671057,1.581139,2.5,2,3.4,3.3
1498671075,1.581139,2.5,2,3.4,3.3
1498671078,1.581139,2.5,2,3.4,3.3
1498671084,1.581139,2.5,2,3.4,3.3
1498671090,1.581139,2.5,2,3.4,3.3
1498671091,1.581139,2.5,2,3.4,3.3
1498671092,1.581139,2.5,2,3.4,3.3
1498671093,1.581139,2.5,2,3.4,3.3
1498671094,1.581139,2.5,2,3.4,3.3
1498671095,1.581139,2.5,2,3.4,3.3
1498671096,1.581139,2.5,2,3.4,3.3
1498671117,1.581139,2.5,2,3.4,3.3
1498671126,1.581139,2.5,2,3.4,3.3
1498671135,1.581139,2.5,2,3.4,3.3
1498671147,1.581139,2.5,2,3.4,3.3
1498671150,1.581139,2.5,2,3.4,3.3
1498671153,1.581139,2.5,2,3.4,3.3
1498671156,1.581139,2.5,2,3.4,3.3
1498671171,1.581139,2.5,2,3.4,3.3
1498671182,1.581139,2.5,2,3.4,3.3
1498671183,1.581139,2.5,2,3.4,3.3
1498671184,1.581139,2.5,2,3.4,3.3
1498671185,1.581139,2.5,2,3.4,3.3
1498671186,1.581139,2.5,2,3.4,3.3
1498671187,1.581139,2.5,2,3.4,3.3
1498671188,1.581139,2.5,2,3.4,3.3
1498671189,1.581139,2.5,2,3.4,3.3
1498671190,1.581139,2.5,2,3.4,3.3
1498671207,1.581139,2.5,2,3.4,3.3
1498671222,1.581139,2.5,2,3.4,3.3
1498671224,1.581139,2.5,2,3.4,3.3
1498671225,1.581139,2.5,2,3.4,3.3
1498671226,1.581139,2.5,2,3.4,3.3
1498671227,1.581139,2.5,2,3.4,3.3
1498671228,1.581139,2.5,2,3.4,3.3
1498671229,1.581139,2.5,2,3.4,3.3
1498671230,1.581139,2.5,2,3.4,3.3
1498671231,1.581139,2.5,2,3.4,3.3
1498671234,1.581139,2.5,2,3.4,3.3
1498671246,1.581139,2.5,2,3.4,3.3
1498671255,1.581139,2.5,2,3.4,3.3
1498671256,1.581139,2.5,2,3.4,3.3
1498671257,1.581139,2.5,2,3.4,3.3
1498671258,1.581139,2.5,2,3.4,3.3
1498671267,1.581139,2.5,2,3.4,3.3
1498671276,1.581139,2.5,2,3.4,3.3
1498671279,1.581139,2.5,2,3.4,3.3
1498671284,1.581139,2.5,2,3.4,3.3
1498671285,1.581139,2.5,2,3.4,3.3
1498671291,1.581139,2.5,2,3.4,3.3
1498671294,1.581139,2.5,2,3.4,3.3
1498671297,1.581139,2.5,2,3.4,3.3
1498671305,1.581139,2.5,2,3.4,3.3
1498671306,1.581139,2.5,2,3.4,3.3
1498671307,1.581139,2.5,2,3.4,3.3
1498671309,1.581139,2.5,2,3.4,3.3
1498671318,1.581139,2.5,2,3.4,3.3
1498671321,1.581139,2.5,2,3.4,3.3
1498671330,1.581139,2.5,2,3.4,3.3
1498671331,1.581139,2.5,2,3.4,3.3
1498671332,1.581139,2.5,2,3.4,3.3
1498671333,1.581139,2.5,2,3.4,3.3
1498671334,1.581139,2.5,2,3.4,3.3
1498671335,1.581139,2.5,2,3.4,3.3
1498671348,1.581139,2.5,2,3.4,3.3
1498671351,1.581139,2.5,2,3.4,3.3
1498671354,1.581139,2.5,2,3.4,3.3
1498671369,1.581139,2.5,2,3.4,3.3
1498671372,1.581139,2.5,2,3.4,3.3
1498671375,1.581139,2.5,2,3.4,3.3
1498671378,1.581139,2.5,2,3.4,3.3
1498671381,1.581139,2.5,2,3.4,3.3
1498671390,1.581139,2.5,2,3.4,3.3
1498671399,1.581139,2.5,2,3.4,3.3
1498671402,1.581139,2.5,2,3.4,3.3
1498671405,1.581139,2.5,2,3.4,3.3
1498671411,1.581139,2.5,2,3.4,3.3
1498671417,1.581139,2.5,2,3.4,3.3
1498671420,1.581139,2.5,2,3.4,3.3
1498671423,1.581139,2.5,2,3.4,3.3
1498671435,1.581139,2.5,2,3.4,3.3
1498671436,1.581139,2.5,2,3.4,3.3
1498671437,1.581139,2.5,2,3.4,3.3
1498671438,1.581139,2.5,2,3.4,3.3
1498671439,1.581139,2.5,2,3.4,3.3
1498671441,1.581139,2.5,2,3.4,3.3
1498671444,1.581139,2.5,2,3.4,3.3
1498671447,1.581139,2.5,2,3.4,3.3
1498671456,1.581139,2.5,2,3.4,3.3
1498671459,1.581139,2.5,2,3.4,3.3
1498671466,1.581139,2.5,2,3.4,3.3
1498671467,1.581139,2.5,2,3.4,3.3
1498671468,1.581139,2.5,2,3.4,3.3
1498671469,1.581139,2.5,2,3.4,3.3
1498671470,1.581139,2.5,2,3.4,3.3
1498671471,1.581139,2.5,2,3.4,3.3
1498671472,1.581139,2.5,2,3.4,3.3
1498671473,1.581139,2.5,2,3.4,3.3
1498671477,1.581139,2.5,2,3.4,3.3
1498671480,1.581139,2.5,2,3.4,3.3
1498671482,1.581139,2.5,2,3.4,3.3
1498671483,1.581139,2.5,2,3.4,3.3
1498671486,1.581139,2.5,2,3.4,3.3
1498671489,1.581139,2.5,2,3.4,3.3
1498671498,1.581139,2.5,2,3.4,3.3
1498671504,1.581139,2.5,2,3.4,3.3
1498671513,1.581139,2.5,2,3.4,3.3
1498671514,1.581139,2.5,2,3.4,3.3
1498671515,1.581139,2.5,2,3.4,3.3
1498671525,1.581139,2.5,2,3.4,3.3
1498671539,1.581139,2.5,2,3.4,3.3
1498671540,1.581139,2.5,2,3.4,3.3
1498671541,1.581139,2.5,2,3.4,3.3
1498671542,1.581139,2.5,2,3.4,3.3
1498671543,1.581139,2.5,2,3.4,3.3
1498671546,1.581139,2.5,2,3.4,3.3
1498671547,1.581139,2.5,2,3.4,3.3
1498671548,1.581139,2.5,2,3.4,3.3
1498671552,1.581139,2.5,2,3.4,3.3
1498671555,1.581139,2.5,2,3.4,3.3
1498671558,1.581139,2.5,2,3.4,3.3
1498671564,1.581139,2.5,2,3.4,3.3
1498671570,1.581139,2.5,2,3.4,3.3
1498671573,1.581139,2.5,2,3.4,3.3
1498671575,1.581139,2.5,2,3.4,3.3
1498671576,1.581139,2.5,2,3.4,3.3
1498671577,1.581139,2.5,2,3.4,3.3
1498671578,1.581139,2.5,2,3.4,3.3
1498671579,1.581139,2.5,2,3.4,3.3
1498671591,1.581139,2.5,2,3.4,3.3
1498671600,1.581139,2.5,2,3.4,3.3
1498671606,1.581139,2.5,2,3.4,3.3
1498671609,1.581139,2.5,2,3.4,3.3
1498671627,1.581139,2.5,2,3.4,3.3
1498671630,1.581139,2.5,2,3.4,3.3
1498671633,1.581139,2.5,2,3.4,3.3
1498671639,1.581139,2.5,2,3.4,3.3
1498671642,1.581139,2.5,2,3.4,3.3
1498671645,1.581139,2.5,2,3.4,3.3
1498671648,1.581139,2.5,2,3.4,3.3
1498671651,1.581139,2.5,2,3.4,3.3
1498671654,1.581139,2.5,2,3.4,3.3
1498671657,1.581139,2.5,2,3.4,3.3
1498671660,1.581139,2.5,2,3.4,3.3
1498671663,1.581139,2.5,2,3.4,3.3
1498671666,1.581139,2.5,2,3.4,3.3
1498671669,1.581139,2.5,2,3.4,3.3
1498671672,1.581139,2.5,2,3.4,3.3
1498671675,1.581139,2.5,2,3.4,3.3
1498671678,1.581139,2.5,2,3.4,3.3
1498671681,1.581139,2.5,2,3.4,3.3
1498671684,1.581139,2.5,2,3.4,3.3
1498671687,1.581139,2.5,2,3.4,3.3
1498671690,1.581139,2.5,2,3.4,3.3
1498671693,1.581139,2.5,2,3.4,3.3
1498671696,1.581139,2.5,2,3.4,3.3
1498671699,1.581139,2.5,2,3.4,3.3
1498671702,1.581139,2.5,2,3.4,3.3
1498671705,1.581139,2.5,2,3.4,3.3
1498671720,1.213352,2.666667,2.333333,3.4,3.3
1498671726,1.213352,2.666667,2.333333,3.4,3.3
1498671729,1.213352,2.666667,2.333333,3.4,3.3
1498671735,1.213352,2.666667,2.333333,3.4,3.3
1498671738,1.213352,2.666667,2.333333,3.4,3.3
1498671741,1.213352,2.666667,2.333333,3.4,3.3
1498671744,1.213352,2.666667,2.333333,3.4,3.3
1498671753,1.213352,2.666667,2.333333,3.4,3.3
1498671756,1.213352,2.666667,2.333333,3.4,3.3
1498671762,1.213352,2.666667,2.333333,3.4,3.3
1498671765,1.213352,2.666667,2.333333,3.4,3.3
1498671768,1.213352,2.666667,2.333333,3.4,3.3
1498671771,1.213352,2.666667,2.333333,3.4,3.3
1498671780,1.213352,2.666667,2.333333,3.4,3.3
1498671783,1.213352,2.666667,2.333333,3.4,3.3
1498671789,1.213352,2.666667,2.333333,3.4,3.3
1498671792,1.213352,2.666667,2.333333,3.4,3.3
1498671798,1.213352,2.666667,2.333333,3.4,3.3
1498671801,1.213352,2.666667,2.333333,3.4,3.3
1498671804,1.213352,2.666667,2.333333,3.4,3.3
1498671810,1.213352,2.666667,2.333333,3.4,3.3
1498671813,1.213352,2.666667,2.333333,3.4,3.3
1498671816,1.213352,2.666667,2.333333,3.4,3.3
1498671819,1.213352,2.666667,2.333333,3.4,3.3
1498671822,1.213352,2.666667,2.333333,3.4,3.3
1498671825,2.449943,2.666667,2.333333,4.18,4.26
1498671828,3.686763,2.666667,2.333333,4.96,5.22
1498671834,5.335937,2.666667,2.333333,6,6.5
1498671837,5.335937,2.666667,2.333333,6,6.5
1498671840,5.335937,2.666667,2.333333,6,6.5
1498671843,5.335937,2.666667,2.333333,6,6.5
1498671846,5.335937,2.666667,2.333333,6,6.5
1498671852,5.335937,2.666667,2.333333,6,6.5
1498671855,5.335937,2.666667,2.333333,6,6.5
1498671862,0.014286,6.014286,6.5,6,6.5
1498671863,0.014286,6.014286,6.5,6,6.5
1498671864,0.014286,6.014286,6.5,6,6.5
1498671894,6.139218,5.5,6.5,4.2,0.5
1498671897,6.139218,5.5,6.5,4.2,0.5
1498671900,6.139218,5.5,6.5,4.2,0.5
1498671903,6.139218,5.5,6.5,4.2,0.5
1498671906,6.139218,5.5,6.5,4.2,0.5
1498671909,6.139218,5.5,6.5,4.2,0.5
1498671912,6.139218,5.5,6.5,4.2,0.5
1498671915,6.139218,5.5,6.5,4.2,0.5
1498671918,6.139218,5.5,6.5,4.2,0.5
1498671990,0.943398,5,1,4.2,0.5
1498671991,0.943398,5,1,4.2,0.5
1498671992,2.267157,2.5,2,4.2,0.5
1498671993,2.267157,2.5,2,4.2,0.5
1498672009,6.082763,5,0.5,6,6.5
1498672010,6.082763,5,0.5,6,6.5
1498672056,5.220153,4.5,1.5,6,6.5
1498672059,5.220153,4.5,1.5,6,6.5
1498672062,5.220153,4.5,1.5,6,6.5
1498672065,5.220153,4.5,1.5,6,6.5
1498672068,5.220153,4.5,1.5,6,6.5
1498672071,5.220153,4.5,1.5,6,6.5
1498672074,5.220153,4.5,1.5,6,6.5
1498672077,5.220153,4.5,1.5,6,6.5
1498672080,5.220153,4.5,1.5,6,6.5
1498672081,0.425,5.8,6.125,6,6.5
1498672082,0.425,5.8,6.125,6,6.5
1498672083,0.425,5.8,6.125,6,6.5
1498672086,0.425,5.8,6.125,6,6.5
1498672088,0.425,5.8,6.125,6,6.5
1498672089,0.425,5.8,6.125,6,6.5
1498672090,0.425,5.8,6.125,6,6.5
1498672092,0.425,5.8,6.125,6,6.5
1498672095,0.425,5.8,6.125,6,6.5
1498672098,0.425,5.8,6.125,6,6.5
1498672099,0.425,5.8,6.125,6,6.5
1498672100,0.425,5.8,6.125,6,6.5
1498672101,0.425,5.8,6.125,6,6.5
1498672102,0.425,5.8,6.125,6,6.5
1498672103,0.425,5.8,6.125,6,6.5
1498672104,0.425,5.8,6.125,6,6.5
1498672107,0.425,5.8,6.125,6,6.5
1498672109,0.014286,6.014286,6.5,6,6.5
1498672110,0.014286,6.014286,6.5,6,6.5
1498672111,0.014286,6.014286,6.5,6,6.5
1498672116,0.425,5.8,6.125,6,6.5
1498672119,0.425,5.8,6.125,6,6.5
1498672122,0.425,5.8,6.125,6,6.5
1498672125,0.752819,5.8,6.125,6.133333,6.8
1498672128,1.409122,5.8,6.125,6.4,7.4
1498672131,1.409122,5.8,6.125,6.4,7.4
1498672134,1.409122,5.8,6.125,6.4,7.4
1498672137,1.409122,5.8,6.125,6.4,7.4
1498672149,1.409122,5.8,6.125,6.4,7.4
1498672152,1.409122,5.8,6.125,6.4,7.4
1498672155,1.409122,5.8,6.125,6.4,7.4
1498672158,1.409122,5.8,6.125,6.4,7.4
1498672161,1.409122,5.8,6.125,6.4,7.4
1498672164,1.409122,5.8,6.125,6.4,7.4
1498672167,1.409122,5.8,6.125,6.4,7.4
1498672170,1.409122,5.8,6.125,6.4,7.4
1498672173,1.409122,5.8,6.125,6.4,7.4
1498672176,0.425,5.8,6.125,6,6.5
1498672179,1.241219,5.8,6.125,6,4.9
1498672182,0.656432,5.8,6.125,5.25,5.766667
1498672185,1.395852,5.8,6.125,4.5,6.633333
1498672187,2.102293,5.8,6.125,4,7.211111
1498672188,2.468426,5.8,6.125,3.75,7.5
1498672189,2.408175,5.8,6.125,3.790909,7.452727
1498672190,2.348042,5.8,6.125,3.831818,7.405455
1498672191,2.288038,5.8,6.125,3.872727,7.358182
1498672192,2.228171,5.8,6.125,3.913636,7.310909
1498672193,2.168455,5.8,6.125,3.954545,7.263636
1498672194,2.1089,5.8,6.125,3.995455,7.216364
1498672197,1.931359,5.8,6.125,4.118182,7.074545
1498672200,1.755901,5.8,6.125,4.240909,6.932727
1498672203,1.583217,5.8,6.125,4.363636,6.790909
1498672206,1.414324,5.8,6.125,4.486364,6.649091
1498672207,1.359114,5.8,6.125,4.527273,6.601818
1498672208,1.304563,5.8,6.125,4.568182,6.554545
1498672209,1.250759,5.8,6.125,4.609091,6.507273
1498672210,1.1978,5.8,6.125,4.65,6.46
1498672211,1.145805,5.8,6.125,4.690909,6.412727
1498672212,1.094911,5.8,6.125,4.731818,6.365455
1498672215,0.950586,5.8,6.125,4.854545,6.223636
1498672218,0.82386,5.8,6.125,4.977273,6.081818
1498672219,0.787033,5.8,6.125,5.018182,6.034545
1498672220,1.084106,6.014286,6.5,5.059091,5.987273
1498672221,1.072156,6.014286,6.5,5.1,5.94
1498672222,1.063751,6.014286,6.5,5.140909,5.892727
1498672223,1.058977,6.014286,6.5,5.181818,5.845455
1498672224,0.663366,5.8,6.125,5.222727,5.798182
1498672225,0.653934,5.8,6.125,5.263636,5.750909
1498672232,1.053043,4.5,5.5,5.55,5.42
1498672233,1.098308,4.5,5.5,5.590909,5.372727
1498672234,1.145198,4.5,5.5,5.631818,5.325455
1498672235,1.193521,4.5,5.5,5.672727,5.278182
1498672236,1.24311,4.5,5.5,5.713636,5.230909
1498672237,1.29382,4.5,5.5,5.754545,5.183636
1498672238,1.345524,4.5,5.5,5.795455,5.136364
1498672239,1.398111,4.5,5.5,5.836364,5.089091
1498672240,1.451486,4.5,5.5,5.877273,5.041818
1498672241,1.505564,4.5,5.5,5.918182,4.994545
1498672251,3.706966,4.5,5.5,1.8,8.04
1498672261,2.227667,4.5,5.5,2.95,7.1
1498672262,2.227667,4.5,5.5,2.95,7.1
1498672263,2.227667,4.5,5.5,2.95,7.1
1498672266,2.227667,4.5,5.5,2.95,7.1
1498672269,2.227667,4.5,5.5,2.95,7.1
1498672308,2.45204,4.5,9,2.95,7.1
1498672311,2.45204,4.5,9,2.95,7.1
1498672314,2.45204,4.5,9,2.95,7.1
1498672320,2.227667,4.5,5.5,2.95,7.1
1498672326,2.227667,4.5,5.5,2.95,7.1
1498672329,5.107837,4.5,5.5,2.5,10.2
1498672332,5.107837,4.5,5.5,2.5,10.2
1498672335,5.107837,4.5,5.5,2.5,10.2
1498672338,5.107837,4.5,5.5,2.5,10.2
1498672341,5.107837,4.5,5.5,2.5,10.2
1498672350,5.3956,4.5,5.5,1.85,10.2
1498672356,5.061682,5,6,2.175,10.2
1498672362,4.88774,5,6,2.5,10.2
1498672364,1.491015,1.5,9.5,2.725,8.65
1498672365,2.104645,1.5,9.5,2.8375,7.875
1498672368,2.804015,1.5,9.5,2.95,7.1
1498672371,2.804015,1.5,9.5,2.95,7.1
1498672374,2.804015,1.5,9.5,2.95,7.1
1498672377,2.804015,1.5,9.5,2.95,7.1
1498672380,2.804015,1.5,9.5,2.95,7.1
1498672383,2.804015,1.5,9.5,2.95,7.1
1498672386,2.804015,1.5,9.5,2.95,7.1
1498672389,2.804015,1.5,9.5,2.95,7.1
1498672392,2.804015,1.5,9.5,2.95,7.1
1498672395,2.804015,1.5,9.5,2.95,7.1
1498672398,2.804015,1.5,9.5,2.95,7.1
1498672401,2.804015,1.5,9.5,2.95,7.1
1498672404,2.804015,1.5,9.5,2.95,7.1
1498672407,2.804015,1.5,9.5,2.95,7.1
1498672410,2.804015,1.5,9.5,2.95,7.1
1498672413,2.804015,1.5,9.5,2.95,7.1
1498672416,2.804015,1.5,9.5,2.95,7.1
1498672419,2.804015,1.5,9.5,2.95,7.1
1498672422,2.804015,1.5,9.5,2.95,7.1
1498672425,2.804015,1.5,9.5,2.95,7.1
1498672434,1.581578,4.333333,6.333333,2.95,7.1
1498672449,1.581578,4.333333,6.333333,2.95,7.1
1498672452,1.581578,4.333333,6.333333,2.95,7.1
1498672455,1.581578,4.333333,6.333333,2.95,7.1
1498672458,1.581578,4.333333,6.333333,2.95,7.1
1498672461,1.581578,4.333333,6.333333,2.95,7.1
1498672464,1.581578,4.333333,6.333333,2.95,7.1
1498672467,1.581578,4.333333,6.333333,2.95,7.1
1498672470,4.279278,4.333333,6.333333,2.5,10.2
1498672473,4.279278,4.333333,6.333333,2.5,10.2
1498672476,4.279278,4.333333,6.333333,2.5,10.2
1498672479,4.279278,4.333333,6.333333,2.5,10.2
1498672482,4.279278,4.333333,6.333333,2.5,10.2
1498672485,2.543761,4.333333,6.333333,2.77,8.34
1498672488,1.581578,4.333333,6.333333,2.95,7.1
1498672491,1.581578,4.333333,6.333333,2.95,7.1
1498672494,1.581578,4.333333,6.333333,2.95,7.1
1498672497,1.581578,4.333333,6.333333,2.95,7.1
1498672506,1.581578,4.333333,6.333333,2.95,7.1
1498672512,1.581578,4.333333,6.333333,2.95,7.1
1498672515,1.581578,4.333333,6.333333,2.95,7.1
1498672518,1.581578,4.333333,6.333333,2.95,7.1
1498672521,1.581578,4.333333,6.333333,2.95,7.1
1498672524,1.581578,4.333333,6.333333,2.95,7.1
1498672527,1.581578,4.333333,6.333333,2.95,7.1
1498672530,1.581578,4.333333,6.333333,2.95,7.1
1498672533,1.581578,4.333333,6.333333,2.95,7.1
1498672536,1.581578,4.333333,6.333333,2.95,7.1
1498672539,1.581578,4.333333,6.333333,2.95,7.1
1498672542,1.581578,4.333333,6.333333,2.95,7.1
1498672545,1.581578,4.333333,6.333333,2.95,7.1
1498672548,1.581578,4.333333,6.333333,2.95,7.1
1498672551,1.581578,4.333333,6.333333,2.95,7.1
1498672554,1.581578,4.333333,6.333333,2.95,7.1
1498672557,1.581578,4.333333,6.333333,2.95,7.1
1498672560,1.581578,4.333333,6.333333,2.95,7.1
1498672563,1.581578,4.333333,6.333333,2.95,7.1
1498672566,1.581578,4.333333,6.333333,2.95,7.1
1498672569,1.581578,4.333333,6.333333,2.95,7.1
1498672572,1.581578,4.333333,6.333333,2.95,7.1
1498672575,1.581578,4.333333,6.333333,2.95,7.1
1498672577,2.238861,1,6,2.95,7.1
1498672578,2.238861,1,6,2.95,7.1
1498672581,2.238861,1,6,2.95,7.1
1498672584,2.238861,1,6,2.95,7.1
1498672587,2.238861,1,6,2.95,7.1
1498672590,2.238861,1,6,2.95,7.1
1498672593,2.238861,1,6,2.95,7.1
1498672596,2.238861,1,6,2.95,7.1
1498672599,2.238861,1,6,2.95,7.1
1498672602,2.238861,1,6,2.95,7.1
1498672605,2.238861,1,6,2.95,7.1
1498672608,2.238861,1,6,2.95,7.1
1498672611,2.238861,1,6,2.95,7.1
1498672614,2.238861,1,6,2.95,7.1
1498672617,2.238861,1,6,2.95,7.1
1498672620,2.238861,1,6,2.95,7.1
1498672623,2.238861,1,6,2.95,7.1
1498672635,1.581578,4.333333,6.333333,2.95,7.1
1498672638,1.581578,4.333333,6.333333,2.95,7.1
1498672641,1.581578,4.333333,6.333333,2.95,7.1
1498672644,1.581578,4.333333,6.333333,2.95,7.1
1498672647,1.581578,4.333333,6.333333,2.95,7.1
1498672650,1.581578,4.333333,6.333333,2.95,7.1
1498672653,1.581578,4.333333,6.333333,2.95,7.1
1498672656,1.581578,4.333333,6.333333,2.95,7.1
1498672659,1.581578,4.333333,6.333333,2.95,7.1
1498672662,1.581578,4.333333,6.333333,2.95,7.1
1498672665,1.581578,4.333333,6.333333,2.95,7.1
1498672668,1.581578,4.333333,6.333333,2.95,7.1
1498672671,1.581578,4.333333,6.333333,2.95,7.1
1498672674,1.581578,4.333333,6.333333,2.95,7.1
1498672677,1.581578,4.333333,6.333333,2.95,7.1
1498672683,1.581578,4.333333,6.333333,2.95,7.1
1498672686,1.581578,4.333333,6.333333,2.95,7.1
1498672689,1.581578,4.333333,6.333333,2.95,7.1
1498672692,1.581578,4.333333,6.333333,2.95,7.1
1498672695,1.581578,4.333333,6.333333,2.95,7.1
1498672698,1.581578,4.333333,6.333333,2.95,7.1
1498672701,1.581578,4.333333,6.333333,2.95,7.1
1498672704,1.581578,4.333333,6.333333,2.95,7.1
1498672707,1.581578,4.333333,6.333333,2.95,7.1
1498672710,1.581578,4.333333,6.333333,2.95,7.1
1498672713,1.581578,4.333333,6.333333,2.95,7.1
1498672716,1.581578,4.333333,6.333333,2.95,7.1
1498672719,1.581578,4.333333,6.333333,2.95,7.1
1498672722,1.581578,4.333333,6.333333,2.95,7.1
1498672725,1.581578,4.333333,6.333333,2.95,7.1
1498672726,1.581578,4.333333,6.333333,2.95,7.1
1498672727,1.581578,4.333333,6.333333,2.95,7.1
1498672728,1.581578,4.333333,6.333333,2.95,7.1
1498672729,1.581578,4.333333,6.333333,2.95,7.1
1498672730,1.581578,4.333333,6.333333,2.95,7.1
1498672731,1.840993,4.333333,6.333333,2.84,7.41
1498672732,2.119793,4.333333,6.333333,2.73,7.72
1498672733,2.411263,4.333333,6.333333,2.62,8.03
1498672734,2.71132,4.333333,6.333333,2.51,8.34
1498672737,3.641546,4.333333,6.333333,2.18,9.27
1498672740,4.595439,4.333333,6.333333,1.85,10.2
1498672743,4.595439,4.333333,6.333333,1.85,10.2
1498672746,4.595439,4.333333,6.333333,1.85,10.2
1498672749,4.595439,4.333333,6.333333,1.85,10.2
1498672752,3.957717,4.333333,6.333333,2.07,9.58
1498672755,2.119793,4.333333,6.333333,2.73,7.72
1498672758,3.047631,4.333333,6.333333,1.316667,6.766667
1498672767,3.842598,4.333333,6.333333,0.5,6.6
1498672770,3.842598,4.333333,6.333333,0.5,6.6
1498672773,1.581578,4.333333,6.333333,2.95,7.1
1498672779,1.581578,4.333333,6.333333,2.95,7.1
