1498662065,80,540,ADL
1498662065,80,540,ADL
1498662066,240,540,ADL
1498662069,240,540,ADL
1498662072,570,890,ADL
1498662075,570,890,ADL
1498662078,570,890,ADL
1498662081,570,890,ADL
1498662084,570,890,ADL
1498662087,570,890,ADL
1498662090,570,890,ADL
1498662093,570,890,ADL
1498662096,570,890,ADL
1498662099,570,890,ADL
1498662102,570,890,ADL
1498662105,570,890,ADL
1498662108,570,890,ADL
1498662111,570,890,ADL
1498662114,570,890,ADL
1498662117,570,890,ADL
1498662120,80,540,ADL
1498662123,80,540,ADL
1498662126,80,540,ADL
1498662129,80,540,ADL
1498662132,80,540,ADL
1498662135,80,540,ADL
1498662138,80,540,ADL
1498662141,80,540,ADL
1498662144,80,540,ADL
1498662147,80,540,ADL
1498662150,80,540,ADL
1498662153,80,540,ADL
1498662156,80,540,ADL
1498662159,80,540,ADL
1498662162,80,540,ADL
1498662165,80,540,ADL
1498662168,80,540,ADL
1498662171,80,540,ADL
1498662174,80,540,ADL
1498662177,80,540,ADL
1498662180,80,540,ADL
1498662183,80,540,ADL
1498662186,80,540,ADL
1498662189,80,540,ADL
1498662192,80,540,ADL
1498662195,80,540,ADL
1498662198,80,540,ADL
1498662201,80,540,ADL
1498662204,80,540,ADL
1498662207,80,540,ADL
1498662210,80,540,ADL
1498662213,80,540,ADL
1498662216,80,540,ADL
1498662219,80,540,ADL
1498662222,80,540,ADL
1498662225,80,540,ADL
1498662228,80,540,ADL
1498662231,80,540,ADL
1498662234,80,540,ADL
1498662237,80,540,ADL
1498662240,80,540,ADL
1498662243,80,540,ADL
1498662246,80,540,ADL
1498662249,80,540,ADL
1498662252,80,540,ADL
1498662255,80,540,ADL
1498662258,80,540,ADL
1498662261,80,540,ADL
1498662264,80,540,ADL
1498662267,80,540,ADL
1498662270,80,540,ADL
1498662273,80,540,ADL
1498662276,80,540,ADL
1498662279,80,540,ADL
1498662282,80,540,ADL
1498662285,80,540,ADL
1498662288,80,540,ADL
1498662291,80,540,ADL
1498662294,80,540,ADL
1498662297,80,540,ADL
1498662300,80,540,ADL
1498662303,80,540,ADL
1498662306,80,540,ADL
1498662309,80,540,ADL
1498662312,80,540,ADL
1498662315,80,540,ADL
1498662318,80,540,ADL
1498662321,80,540,ADL
1498662324,340,330,ADL
1498662327,340,330,ADL
1498662330,340,330,ADL
1498662333,340,330,ADL
1498662336,340,330,ADL
1498662339,340,330,ADL
1498662342,340,330,ADL
1498662345,340,330,ADL
1498662348,340,330,ADL
1498662351,340,330,ADL
1498662354,340,330,ADL
1498662357,340,330,ADL
1498662360,340,330,ADL
1498662363,340,330,ADL
1498662366,340,330,ADL
1498662369,340,330,ADL
1498662372,340,330,ADL
1498662375,340,330,ADL
1498662378,340,330,ADL
1498662381,340,330,ADL
1498662384,340,330,ADL
1498662387,340,330,ADL
1498662390,340,330,ADL
1498662393,340,330,ADL
1498662396,340,330,ADL
1498662399,340,330,ADL
1498662402,340,330,ADL
1498662405,340,330,ADL
1498662408,340,330,ADL
1498662411,340,330,ADL
1498662414,340,330,ADL
1498662417,340,330,ADL
1498662420,340,330,ADL
1498662423,340,330,ADL
1498662426,340,330,ADL
1498662429,340,330,ADL
1498662432,340,330,ADL
1498662435,340,330,ADL
1498662438,340,330,ADL
1498662441,340,330,ADL
1498662444,340,330,ADL
1498662447,340,330,ADL
1498662450,340,330,ADL
1498662453,340,330,ADL
1498662456,340,330,ADL
1498662459,340,330,ADL
1498662462,340,330,ADL
1498662465,340,330,ADL
1498662468,340,330,ADL
1498662471,340,330,ADL
1498662474,340,330,ADL
1498662477,340,330,ADL
1498662480,340,330,ADL
1498662483,340,330,ADL
1498662486,340,330,ADL
1498662489,340,330,ADL
1498662492,340,330,ADL
1498662495,340,330,ADL
1498662498,340,330,ADL
1498662501,340,330,ADL
1498662504,340,330,ADL
1498662507,340,330,ADL
1498662510,340,330,ADL
1498662513,340,330,ADL
1498662516,340,330,ADL
1498662519,340,330,ADL
1498662522,340,330,ADL
1498662525,340,330,ADL
1498662528,340,330,ADL
1498662531,340,330,ADL
1498662534,340,330,ADL
1498662537,340,330,ADL
1498662540,340,330,ADL
1498662543,340,330,ADL
1498662546,340,330,ADL
1498662549,340,330,ADL
1498662552,340,330,ADL
1498662555,340,330,ADL
1498662558,340,330,ADL
1498662561,340,330,ADL
1498662564,340,330,ADL
1498662567,340,330,ADL
1498662570,340,330,ADL
1498662573,340,330,ADL
1498662576,340,330,ADL
1498662579,340,330,ADL
1498662582,340,330,ADL
1498662585,340,330,ADL
1498662588,340,330,ADL
1498662591,340,330,ADL
1498662594,340,330,ADL
1498662597,340,330,ADL
1498662600,340,330,ADL
1498662603,340,330,ADL
1498662606,340,330,ADL
1498662609,340,330,ADL
1498662612,340,330,ADL
1498662615,340,330,ADL
1498662618,340,330,ADL
1498662621,340,330,ADL
1498662624,340,330,ADL
1498662627,340,330,ADL
1498662630,340,330,ADL
1498662633,340,330,ADL
1498662636,340,330,ADL
1498662639,340,330,ADL
1498662642,340,330,ADL
1498662645,340,330,ADL
1498662648,340,330,ADL
1498662651,340,330,ADL
1498662654,340,330,ADL
1498662657,340,330,ADL
1498662660,340,330,ADL
1498662663,340,330,ADL
1498662666,340,330,ADL
1498662669,340,330,ADL
1498662672,340,330,ADL
1498662675,340,330,ADL
1498662678,340,330,ADL
1498662681,340,330,ADL
1498662684,340,330,ADL
1498662687,340,330,ADL
1498662690,340,330,ADL
1498662693,340,330,ADL
1498662696,340,330,ADL
1498662699,340,330,ADL
1498662702,340,330,ADL
1498662705,340,330,ADL
1498662708,340,330,ADL
1498662711,340,330,ADL
1498662714,340,330,ADL
1498662717,340,330,ADL
1498662720,340,330,ADL
1498662723,340,330,ADL
1498662726,340,330,ADL
1498662729,340,330,ADL
1498662732,340,330,ADL
1498662735,340,330,ADL
1498662738,340,330,ADL
1498662741,340,330,ADL
1498662744,340,330,ADL
1498662747,340,330,ADL
1498662750,340,330,ADL
1498662753,340,330,ADL
1498662756,340,330,ADL
1498662759,340,330,ADL
1498662762,340,330,ADL
1498662765,340,330,ADL
1498662768,340,330,ADL
1498662771,340,330,ADL
1498662774,340,330,ADL
1498662777,340,330,ADL
1498662780,340,330,ADL
1498662783,340,330,ADL
1498662786,340,330,ADL
1498662789,340,330,ADL
1498662792,340,330,ADL
1498662795,340,330,ADL
1498662798,340,330,ADL
1498662801,340,330,ADL
1498662804,340,330,ADL
1498662807,340,330,ADL
1498662810,340,330,ADL
1498662813,340,330,ADL
1498662816,340,330,ADL
1498662819,340,330,ADL
1498662822,340,330,ADL
1498662825,340,330,ADL
1498662828,340,330,ADL
1498662831,340,330,ADL
1498662834,340,330,ADL
1498662837,340,330,ADL
1498662840,340,330,ADL
1498662843,340,330,ADL
1498662846,340,330,ADL
1498662849,340,330,ADL
1498662852,340,330,ADL
1498662855,340,330,ADL
1498662858,340,330,ADL
1498662861,340,330,ADL
1498662864,340,330,ADL
1498662867,340,330,ADL
1498662870,340,330,ADL
1498662873,340,330,ADL
1498662876,340,330,ADL
1498662879,340,330,ADL
1498662882,340,330,ADL
1498662885,340,330,ADL
1498662888,340,330,ADL
1498662891,340,330,ADL
1498662894,340,330,ADL
1498662897,340,330,ADL
1498662900,340,330,ADL
1498662903,340,330,ADL
1498662906,340,330,ADL
1498662909,340,330,ADL
1498662912,340,330,ADL
1498662915,340,330,ADL
1498662918,340,330,ADL
1498662921,340,330,ADL
1498662924,340,330,ADL
1498662927,340,330,ADL
1498662930,340,330,ADL
1498662933,340,330,ADL
1498662936,340,330,ADL
1498662939,340,330,ADL
1498662942,340,330,ADL
1498662945,340,330,ADL
1498662948,340,330,ADL
1498662951,340,330,ADL
1498662954,340,330,ADL
1498662957,340,330,ADL
