1499181856,240,470,ADL
1499181856,240,470,ADL
1499181856,240,470,ADL
1499181856,240,470,ADL
1499181856,240,470,ADL
1499181856,240,470,ADL
1499181858,240,470,ADL
1499181861,240,470,ADL
1499181864,240,470,ADL
1499181867,240,470,ADL
1499181870,240,470,ADL
1499181873,240,470,ADL
1499181876,570,890,ADL
1499181879,570,890,ADL
1499181882,570,890,ADL
1499181885,570,890,ADL
1499181888,570,890,ADL
1499181891,340,345,ADL
1499181894,340,345,ADL
1499181897,570,890,ADL
1499181900,570,890,ADL
1499181903,570,890,ADL
1499181906,570,890,ADL
1499181909,570,890,ADL
1499181912,570,890,ADL
1499181915,570,890,ADL
1499181918,570,890,ADL
1499181921,570,890,ADL
1499181924,570,890,ADL
1499181927,570,890,ADL
1499181930,570,890,ADL
1499181933,240,540,ADL
1499181936,240,540,ADL
1499181939,240,540,ADL
1499181942,240,470,ADL
1499181945,240,470,ADL
1499181948,240,470,ADL
1499181951,240,470,ADL
1499181954,240,470,ADL
1499181957,240,470,ADL
1499181960,240,470,ADL
1499181963,240,470,ADL
1499181966,240,470,ADL
1499181969,240,470,ADL
1499181972,240,470,ADL
1499181975,240,470,ADL
1499181978,240,470,ADL
1499181981,240,470,ADL
1499181984,240,470,ADL
1499181987,640,650,ADL
1499181990,640,650,ADL
1499181993,640,650,ADL
1499181996,640,650,ADL
1499181999,640,650,ADL
1499182002,640,650,ADL
1499182005,640,650,ADL
1499182008,640,650,ADL
1499182011,640,650,ADL
1499182014,640,650,ADL
1499182017,640,650,ADL
1499182020,640,650,ADL
1499182023,640,650,ADL
1499182026,640,650,ADL
1499182029,640,650,ADL
1499182032,640,650,ADL
1499182035,640,650,ADL
1499182038,640,650,ADL
1499182041,640,650,ADL
1499182044,640,650,ADL
1499182047,640,650,ADL
1499182050,640,650,ADL
1499182053,640,650,ADL
1499182056,640,650,ADL
1499182059,640,650,ADL
1499182062,640,650,ADL
1499182065,640,650,ADL
1499182068,640,650,ADL
1499182071,640,650,ADL
1499182074,640,650,ADL
1499182077,640,650,ADL
1499182080,640,650,ADL
1499182083,640,490,ADL
1499182086,640,490,ADL
1499182089,640,490,ADL
1499182092,640,490,ADL
1499182095,640,490,ADL
1499182098,640,490,ADL
1499182101,640,490,ADL
1499182104,640,490,ADL
1499182107,640,490,ADL
1499182110,640,490,ADL
1499182113,640,490,ADL
1499182116,640,490,ADL
1499182119,640,490,ADL
1499182122,640,490,ADL
1499182125,640,490,ADL
1499182128,420,450,ADL
1499182131,420,50,ADL
1499182134,420,50,ADL
1499182137,420,50,ADL
1499182140,420,50,ADL
1499182143,420,50,ADL
1499182146,420,50,ADL
1499182149,420,50,ADL
1499182152,420,50,ADL
1499182155,420,50,ADL
1499182158,420,50,ADL
1499182161,420,50,ADL
1499182164,420,50,ADL
1499182167,420,50,ADL
1499182170,420,50,ADL
1499182173,420,50,ADL
1499182176,420,50,ADL
1499182179,420,50,ADL
1499182182,420,50,ADL
1499182185,420,50,ADL
1499182188,420,50,ADL
1499182191,420,50,ADL
1499182194,420,50,ADL
1499182197,420,50,ADL
1499182200,420,50,ADL
1499182203,420,50,ADL
1499182206,420,50,ADL
1499182209,420,50,ADL
1499182212,420,50,ADL
1499182215,420,50,ADL
1499182218,420,50,ADL
1499182221,420,50,ADL
1499182224,420,50,ADL
1499182227,420,50,ADL
1499182230,420,50,ADL
1499182233,420,50,ADL
1499182236,420,50,ADL
1499182239,420,50,ADL
1499182242,420,50,ADL
1499182245,420,50,ADL
1499182248,420,50,ADL
1499182251,420,50,ADL
1499182254,420,50,ADL
1499182257,420,50,ADL
1499182260,420,50,ADL
1499182263,420,50,ADL
1499182266,640,650,ADL
1499182269,640,650,ADL
1499182272,640,650,ADL
1499182275,640,650,ADL
1499182278,640,650,ADL
1499182281,640,650,ADL
1499182284,640,650,ADL
1499182287,640,650,ADL
1499182290,640,650,ADL
1499182293,640,650,ADL
1499182296,640,650,ADL
