0.08121204,1,2.34,5,0.105,Sleep
2.081212,1,2.34,5,0.105,Sleep
4.081212,1,2.34,5,0.105,Sleep
6.081212,1,2.34,5,0.105,Sleep
8.081212,1,2.34,5,0.105,Sleep
10.08121,1,2.34,5,0.105,Sleep
12.08121,1,2.34,5,0.105,Sleep
14.08121,1,2.34,5,0.105,Sleep
16.08121,1,2.34,5,0.105,Sleep
18.08121,1,2.34,5,0.105,Sleep
20.08121,1,2.34,5,0.105,Sleep
22.08121,1,2.34,5,0.105,Sleep
24.08121,1,2.34,5,0.105,Sleep
26.08121,1,2.34,5,0.105,Sleep
28.08121,1,2.34,5,0.105,Sleep
30.08121,1,2.34,5,0.105,Sleep
32.08121,1,2.34,5,0.105,Sleep
34.08121,1,2.34,5,0.105,Sleep
36.08121,1,2.34,5,0.105,Sleep
38.08121,1,2.34,5,0.105,Sleep
40.08121,1,2.34,5,0.105,Sleep
42.08121,1,2.34,5,0.105,Sleep
44.08121,1,2.34,5,0.105,Sleep
46.08121,1,2.34,5,0.105,Sleep
48.08121,1,2.34,5,0.105,Sleep
50.08121,1,2.34,5,0.105,Sleep
52.08121,1,2.34,5,0.105,Sleep
54.08121,1,2.34,5,0.105,Sleep
56.08121,1,2.34,5,0.105,Sleep
58.08121,1,2.34,5,0.105,Sleep
60.08121,1,2.34,5,0.105,Sleep
62.08121,1,2.34,5,0.105,Sleep
64.08121,1,2.34,5,0.105,Sleep
66.08121,1,2.34,5,0.105,Sleep
68.08121,1,2.34,5,0.105,Sleep
70.08121,1,2.34,5,0.105,Sleep
72.08121,1,2.34,5,0.105,Sleep
74.08121,1,2.34,5,0.105,Sleep
76.08121,1,2.34,5,0.105,Sleep
78.08121,1,2.34,5,0.105,Sleep
80.08121,1,2.34,5,0.105,Sleep
82.08121,1,2.34,5,0.105,Sleep
84.08121,1,2.34,5,0.105,Sleep
86.08121,1,2.34,5,0.105,Sleep
88.08121,1,2.34,5,0.105,Sleep
90.08121,1,2.34,5,0.105,Sleep
92.08121,1,2.34,5,0.105,Sleep
94.08121,1,2.34,5,0.105,Sleep
96.08121,1,2.34,5,0.105,Sleep
98.08121,1,2.34,5,0.105,Sleep
100.0812,1,2.34,5,0.105,Sleep
102.0812,1,2.34,5,0.105,Sleep
104.0812,1,2.34,5,0.105,Sleep
106.0812,1,2.34,5,0.105,Sleep
108.0812,1,2.34,5,0.105,Sleep
110.0812,1,2.34,5,0.105,Sleep
112.0812,1,2.34,5,0.105,Sleep
114.0812,1,2.34,5,0.105,Sleep
116.0812,1,2.34,5,0.105,Sleep
118.0812,1,2.34,5,0.105,Sleep
120.0812,1,2.34,5,0.105,Sleep
122.0812,1,2.34,5,0.105,Sleep
124.0812,1,2.34,5,0.105,Sleep
126.0812,1,2.34,5,0.105,Sleep
128.0812,1,2.34,5,0.105,Sleep
130.0812,1,2.34,5,0.105,Sleep
132.0812,1,2.34,5,0.105,Sleep
134.0812,1,2.34,5,0.105,Sleep
136.0812,1,2.34,5,0.105,Sleep
138.0812,1,2.34,5,0.105,Sleep
140.0812,1,2.34,5,0.105,Sleep
142.0812,1,2.34,5,0.105,Sleep
144.0812,1,2.34,5,0.105,Sleep
146.0812,1,2.34,5,0.105,Sleep
148.0812,1,2.34,5,0.105,Sleep
150.0812,1,2.34,5,0.105,Sleep
152.0812,1,2.34,5,0.105,Sleep
154.0812,1,2.34,5,0.105,Sleep
156.0812,1,2.34,5,0.105,Sleep
158.0812,1,2.34,5,0.105,Sleep
160.0812,1,2.34,5,0.105,Sleep
162.0812,1,2.34,5,0.105,Sleep
164.0812,1,2.34,5,0.105,Sleep
166.0812,1,2.34,5,0.105,Sleep
168.0812,1,2.34,5,0.105,Sleep
170.0812,1,2.34,5,0.105,Sleep
172.0812,1,2.34,5,0.105,Sleep
174.0812,1,2.34,5,0.105,Sleep
176.0812,1,2.34,5,0.105,Sleep
178.0812,1,2.34,5,0.105,Sleep
180.0812,1,2.34,5,0.105,Sleep
182.0812,1,2.34,5,0.105,Sleep
184.0812,1,2.34,5,0.105,Sleep
186.0812,1,2.34,5,0.105,Sleep
188.0812,1,2.34,5,0.105,Sleep
190.0812,1,2.34,5,0.105,Sleep
192.0812,1,2.34,5,0.105,Sleep
194.0812,1,2.34,5,0.105,Sleep
196.0812,1,2.34,5,0.105,Sleep
198.0812,1,2.34,5,0.105,Sleep
200.0812,1,2.34,5,0.105,Sleep
200.0812,1,2.34,5,0.105,walk
202.1475,1,4.063053,3.87289,0.105,walk
204.1799,1,5.48146,2.636879,0.105,walk
204.4369,1,5.550381,2.528981,0.105,Wash
206.4369,1,5.550381,2.528981,0.105,Wash
208.4369,1,5.550381,2.528981,0.105,Wash
210.4369,1,5.550381,2.528981,0.105,Wash
210.8489,1,5.550381,2.528981,0.105,walk
212.9329,1,5.42,4.589718,0.105,walk
214.9504,1,5.4439,6.361377,0.1079366,walk
216.9917,1,5.393061,8.384516,0.1099059,walk
217.9441,1,5.416195,8.764583,0.105,Sit
219.9441,1,5.416195,8.764583,0.105,Sit
221.9441,1,5.416195,8.764583,0.105,Sit
223.9441,1,5.416195,8.764583,0.105,Sit
225.9441,1,5.416195,8.764583,0.105,Sit
227.9441,1,5.416195,8.764583,0.105,Sit
229.9441,1,5.416195,8.764583,0.105,Sit
230.4951,1,5.416195,8.764583,0.105,walk
232.5384,1,4.329904,7.146205,0.1072735,walk
234.5526,1,3.418345,5.424356,0.105,walk
236.6144,1,3.873119,3.484267,0.105,walk
236.8765,1,3.86,3.422055,0.105,Clean
238.8765,1,3.86,3.422055,0.105,Clean
240.8765,1,3.86,3.422055,0.105,Clean
242.8765,1,3.86,3.422055,0.105,Clean
244.8765,1,3.86,3.422055,0.105,Clean
246.8765,1,3.86,3.422055,0.105,Clean
248.8765,1,3.86,3.422055,0.105,Clean
249.4597,1,3.86,3.422055,0.105,walk
251.5153,1,5.27665,4.836457,0.1090597,walk
253.5452,1,5.403321,6.53608,0.105,walk
254.9591,1,5.38,7.24,0.115,Wash
256.9591,1,5.38,7.24,0.115,Wash
258.9591,1,5.38,7.24,0.115,Wash
260.9591,1,5.38,7.24,0.115,Wash
261.289,1,5.38,7.24,0.115,walk
263.2569,1,5.416195,8.764583,0.105,Exercise
265.2569,1,5.416195,8.764583,0.105,Exercise
267.2569,1,5.416195,8.764583,0.105,Exercise
269.2569,1,5.416195,8.764583,0.105,Exercise
271.2569,1,5.416195,8.764583,0.105,Exercise
273.2569,1,5.416195,8.764583,0.105,Exercise
275.2569,1,5.416195,8.764583,0.105,Exercise
275.8193,1,5.416195,8.764583,0.105,walk
277.8205,1,4.786311,8.100538,0.1124554,Wash
279.8205,1,4.786311,8.100538,0.1124554,Wash
281.8205,1,4.786311,8.100538,0.1124554,Wash
283.8205,1,4.786311,8.100538,0.1124554,Wash
284.1654,1,4.786311,8.100538,0.1124554,walk
286.1477,1,5.416195,8.764583,0.105,Exercise
288.1477,1,5.416195,8.764583,0.105,Exercise
290.1477,1,5.416195,8.764583,0.105,Exercise
292.1477,1,5.416195,8.764583,0.105,Exercise
294.1477,1,5.416195,8.764583,0.105,Exercise
296.1477,1,5.416195,8.764583,0.105,Exercise
298.1477,1,5.416195,8.764583,0.105,Exercise
298.7304,1,5.416195,8.764583,0.105,walk
300.7773,1,4.293092,7.091361,0.1069328,walk
302.8135,1,3.2116,5.391577,0.105,walk
303.1324,1,3.175988,5.322054,0.105,Entertainment
305.1324,1,3.175988,5.322054,0.105,Entertainment
307.1324,1,3.175988,5.322054,0.105,Entertainment
309.1324,1,3.175988,5.322054,0.105,Entertainment
311.1324,1,3.175988,5.322054,0.105,Entertainment
313.1324,1,3.175988,5.322054,0.105,Entertainment
315.1324,1,3.175988,5.322054,0.105,Entertainment
315.6767,1,3.175988,5.322054,0.105,walk
317.7556,1,4.18,6.16,0.115,Exercise
319.7556,1,4.18,6.16,0.115,Exercise
321.7556,1,4.18,6.16,0.115,Exercise
323.7556,1,4.18,6.16,0.115,Exercise
325.7556,1,4.18,6.16,0.115,Exercise
327.7556,1,4.18,6.16,0.115,Exercise
329.7556,1,4.18,6.16,0.115,Exercise
330.2972,1,4.18,6.16,0.115,walk
332.2892,1,3.175988,5.322054,0.105,Sit
334.2892,1,3.175988,5.322054,0.105,Sit
336.2892,1,3.175988,5.322054,0.105,Sit
338.2892,1,3.175988,5.322054,0.105,Sit
340.2892,1,3.175988,5.322054,0.105,Sit
342.2892,1,3.175988,5.322054,0.105,Sit
344.2892,1,3.175988,5.322054,0.105,Sit
344.8575,1,3.175988,5.322054,0.105,walk
346.8914,1,3.886161,3.5489,0.105,walk
347.1299,1,3.86,3.422055,0.105,Water
349.1299,1,3.86,3.422055,0.105,Water
351.1299,1,3.86,3.422055,0.105,Water
351.3357,1,3.86,3.422055,0.105,walk
353.3632,1,3.78,1.56,0.105,walk
353.3632,1,3.78,1.56,0.105,Nothing
355.3632,1,3.78,1.56,0.105,Nothing
357.3632,1,3.78,1.56,0.105,Nothing
359.3632,1,3.78,1.56,0.105,Nothing
361.3632,1,3.78,1.56,0.105,Nothing
363.3632,1,3.78,1.56,0.105,Nothing
365.3632,1,3.78,1.56,0.105,Nothing
367.9619,1,3.78,1.56,0.105,Entertainment
369.9619,1,3.78,1.56,0.105,Entertainment
371.9619,1,3.78,1.56,0.105,Entertainment
373.9619,1,3.78,1.56,0.105,Entertainment
375.9619,1,3.78,1.56,0.105,Entertainment
377.9619,1,3.78,1.56,0.105,Entertainment
379.9619,1,3.78,1.56,0.105,Entertainment
380.5429,1,3.78,1.56,0.105,walk
382.5599,1,3.884562,3.540118,0.105,walk
384.6043,1,3.41498,5.510962,0.105,walk
386.0755,1,4.18,6.16,0.115,Water
388.0755,1,4.18,6.16,0.115,Water
390.0755,1,4.18,6.16,0.115,Water
390.3268,1,4.18,6.16,0.115,walk
392.3563,1,3.746373,4.865249,0.1130926,walk
394.3734,1,5.024427,3.306663,0.105,walk
396.3926,1,5.526358,1.45257,0.105,walk
396.5627,1,5.54,1.38,0.105,Sit
398.5627,1,5.54,1.38,0.105,Sit
400.5627,1,5.54,1.38,0.105,Sit
402.5627,1,5.54,1.38,0.105,Sit
404.5627,1,5.54,1.38,0.105,Sit
406.5627,1,5.54,1.38,0.105,Sit
408.5627,1,5.54,1.38,0.105,Sit
409.1424,1,5.54,1.38,0.105,walk
411.1231,1,4.726738,1.22,0.105,Wash
413.1231,1,4.726738,1.22,0.105,Wash
415.1231,1,4.726738,1.22,0.105,Wash
417.1231,1,4.726738,1.22,0.105,Wash
417.4702,1,4.726738,1.22,0.105,walk
419.4879,1,5.306282,3.067377,0.105,walk
421.5197,1,5.562565,5.060917,0.1090159,walk
423.5462,1,5.368192,6.721416,0.105,walk
425.5556,1,5.412503,8.703879,0.105,walk
425.7204,1,5.416195,8.764583,0.105,Exercise
427.7204,1,5.416195,8.764583,0.105,Exercise
429.7204,1,5.416195,8.764583,0.105,Exercise
431.7204,1,5.416195,8.764583,0.105,Exercise
433.7204,1,5.416195,8.764583,0.105,Exercise
435.7204,1,5.416195,8.764583,0.105,Exercise
437.7204,1,5.416195,8.764583,0.105,Exercise
438.3816,1,5.416195,8.764583,0.105,walk
440.4306,1,4.274215,7.063238,0.1067581,walk
442.4685,1,3.206209,5.381601,0.105,walk
442.795,1,3.175988,5.322054,0.105,Water
444.795,1,3.175988,5.322054,0.105,Water
446.795,1,3.175988,5.322054,0.105,Water
447.006,1,3.175988,5.322054,0.105,walk
449.0254,1,3.937691,3.62287,0.105,walk
451.0741,1,3.784827,1.623139,0.105,walk
451.2383,1,3.78,1.56,0.105,Clean
453.2383,1,3.78,1.56,0.105,Clean
455.2383,1,3.78,1.56,0.105,Clean
457.2383,1,3.78,1.56,0.105,Clean
459.2383,1,3.78,1.56,0.105,Clean
461.2383,1,3.78,1.56,0.105,Clean
463.2383,1,3.78,1.56,0.105,Clean
463.8954,1,3.78,1.56,0.105,walk
465.9714,1,3.883745,3.628785,0.105,walk
468.0079,1,3.409366,5.588181,0.105,walk
470.0494,1,4.098151,7.499963,0.1075689,walk
472.0927,1,4.862618,9.37706,0.105,walk
472.337,1,4.894326,9.454915,0.105,Entertainment
474.337,1,4.894326,9.454915,0.105,Entertainment
476.337,1,4.894326,9.454915,0.105,Entertainment
478.337,1,4.894326,9.454915,0.105,Entertainment
480.337,1,4.894326,9.454915,0.105,Entertainment
482.337,1,4.894326,9.454915,0.105,Entertainment
484.337,1,4.894326,9.454915,0.105,Entertainment
484.881,1,4.894326,9.454915,0.105,walk
486.9102,1,4.473785,7.524785,0.1091784,walk
488.5487,1,4.18,6.16,0.115,Wash
490.5487,1,4.18,6.16,0.115,Wash
492.5487,1,4.18,6.16,0.115,Wash
494.5487,1,4.18,6.16,0.115,Wash
494.8823,1,4.18,6.16,0.115,walk
496.9037,1,4.989447,7.942533,0.1127273,walk
497.9586,1,5.416195,8.764583,0.105,Water
499.9586,1,5.416195,8.764583,0.105,Water
501.9586,1,5.416195,8.764583,0.105,Water
502.2152,1,5.416195,8.764583,0.105,walk
504.2503,1,5.360369,6.783575,0.105,walk
506.2608,1,5.523751,4.935279,0.1090792,walk
508.2933,1,5.45505,2.940452,0.105,walk
509.972,1,5.54,1.38,0.105,Sit
511.972,1,5.54,1.38,0.105,Sit
513.972,1,5.54,1.38,0.105,Sit
515.972,1,5.54,1.38,0.105,Sit
517.972,1,5.54,1.38,0.105,Sit
519.972,1,5.54,1.38,0.105,Sit
521.972,1,5.54,1.38,0.105,Sit
522.5637,1,5.54,1.38,0.105,walk
524.5739,1,5.07049,3.284951,0.105,walk
525.8945,1,3.86,3.422055,0.105,Water
527.8945,1,3.86,3.422055,0.105,Water
529.8945,1,3.86,3.422055,0.105,Water
530.1429,1,3.86,3.422055,0.105,walk
532.1443,1,5.296024,2.603791,0.105,walk
533.548,1,5.54,1.38,0.105,Sit
535.548,1,5.54,1.38,0.105,Sit
537.548,1,5.54,1.38,0.105,Sit
