time,error,es(x),es(y),gt(x),gt(y)
1499199066,0.806226,3.5,2.5,3.4,3.3
1499199067,0.806226,3.5,2.5,3.4,3.3
1499199068,0.806226,3.5,2.5,3.4,3.3
1499199069,0.806226,3.5,2.5,3.4,3.3
1499199070,0.806226,3.5,2.5,3.4,3.3
1499199071,0.806226,3.5,2.5,3.4,3.3
1499199072,0.806226,3.5,2.5,3.4,3.3
1499199073,0.806226,3.5,2.5,3.4,3.3
1499199074,0.806226,3.5,2.5,3.4,3.3
1499199075,0.806226,3.5,2.5,3.4,3.3
1499199076,0.806226,3.5,2.5,3.4,3.3
1499199077,0.806226,3.5,2.5,3.4,3.3
1499199078,0.806226,3.5,2.5,3.4,3.3
1499199079,0.806226,3.5,2.5,3.4,3.3
1499199080,0.806226,3.5,2.5,3.4,3.3
1499199081,0.806226,3.5,2.5,3.4,3.3
1499199082,0.806226,3.5,2.5,3.4,3.3
1499199083,0.806226,3.5,2.5,3.4,3.3
1499199084,0.806226,3.5,2.5,3.4,3.3
1499199085,0.806226,3.5,2.5,3.4,3.3
1499199086,0.806226,3.5,2.5,3.4,3.3
1499199087,0.806226,3.5,2.5,3.4,3.3
1499199088,0.806226,3.5,2.5,3.4,3.3
1499199089,0.806226,3.5,2.5,3.4,3.3
1499199090,0.806226,3.5,2.5,3.4,3.3
1499199091,0.806226,3.5,2.5,3.4,3.3
1499199092,0.806226,3.5,2.5,3.4,3.3
1499199093,1.183647,2.928571,2.214286,3.4,3.3
1499199094,1.183647,2.928571,2.214286,3.4,3.3
1499199095,1.183647,2.928571,2.214286,3.4,3.3
1499199103,1.513275,3.6,1.8,3.4,3.3
1499199104,1.513275,3.6,1.8,3.4,3.3
1499199105,1.513275,3.6,1.8,3.4,3.3
1499199106,1.513275,3.6,1.8,3.4,3.3
1499199107,1.513275,3.6,1.8,3.4,3.3
1499199108,1.513275,3.6,1.8,3.4,3.3
1499199109,1.513275,3.6,1.8,3.4,3.3
1499199110,1.513275,3.6,1.8,3.4,3.3
1499199111,1.513275,3.6,1.8,3.4,3.3
1499199112,1.513275,3.6,1.8,3.4,3.3
1499199113,1.513275,3.6,1.8,3.4,3.3
1499199114,1.513275,3.6,1.8,3.4,3.3
1499199115,1.513275,3.6,1.8,3.4,3.3
1499199116,1.513275,3.6,1.8,3.4,3.3
