time,error,es(x),es(y),gt(x),gt(y)
1499181975,2.23731,4.333333,6.333333,2.3,5.4
1499181976,1.431782,1,6,2.3,5.4
1499181977,1.431782,1,6,2.3,5.4
1499181978,1.431782,1,6,2.3,5.4
1499181979,1.431782,1,6,2.3,5.4
1499181980,1.431782,1,6,2.3,5.4
1499181981,1.431782,1,6,2.3,5.4
1499181982,1.431782,1,6,2.3,5.4
1499181983,1.431782,1,6,2.3,5.4
1499181984,1.431782,1,6,2.3,5.4
1499181985,1.431782,1,6,2.3,5.4
1499181986,1.544641,1,6,2.364706,5.276471
1499181987,1.670566,1.666667,3.666667,2.429412,5.152941
1499181988,1.594286,1.666667,3.666667,2.494118,5.029412
1499181989,1.526958,1.666667,3.666667,2.558824,4.905882
1499181990,1.46981,1.666667,3.666667,2.623529,4.782353
1499181991,1.424071,1.666667,3.666667,2.688235,4.658824
1499181992,1.390865,1.666667,3.666667,2.752941,4.535294
1499181993,1.371104,1.666667,3.666667,2.817647,4.411765
1499181994,1.365372,1.666667,3.666667,2.882353,4.288235
1499181995,1.373844,1.666667,3.666667,2.947059,4.164706
1499181996,1.396262,1.666667,3.666667,3.011765,4.041176
1499181997,1.43197,1.666667,3.666667,3.076471,3.917647
1499181998,1.480008,1.666667,3.666667,3.141176,3.794118
1499181999,1.539221,1.666667,3.666667,3.205882,3.670588
1499182002,1.771691,1.666667,3.666667,3.4,3.3
1499182003,1.771691,1.666667,3.666667,3.4,3.3
1499182004,1.771691,1.666667,3.666667,3.4,3.3
1499182005,1.771691,1.666667,3.666667,3.4,3.3
1499182006,1.771691,1.666667,3.666667,3.4,3.3
1499182007,1.771691,1.666667,3.666667,3.4,3.3
1499182008,1.771691,1.666667,3.666667,3.4,3.3
1499182009,1.771691,1.666667,3.666667,3.4,3.3
1499182010,1.771691,1.666667,3.666667,3.4,3.3
1499182011,1.771691,1.666667,3.666667,3.4,3.3
1499182012,1.771691,1.666667,3.666667,3.4,3.3
1499182013,1.771691,1.666667,3.666667,3.4,3.3
1499182014,1.771691,1.666667,3.666667,3.4,3.3
1499182015,1.771691,1.666667,3.666667,3.4,3.3
1499182016,1.771691,1.666667,3.666667,3.4,3.3
1499182017,1.771691,1.666667,3.666667,3.4,3.3
1499182018,1.771691,1.666667,3.666667,3.4,3.3
1499182019,1.771691,1.666667,3.666667,3.4,3.3
1499182020,1.771691,1.666667,3.666667,3.4,3.3
1499182021,1.771691,1.666667,3.666667,3.4,3.3
1499182022,1.771691,1.666667,3.666667,3.4,3.3
1499182023,1.771691,1.666667,3.666667,3.4,3.3
1499182025,1.771691,1.666667,3.666667,3.4,3.3
1499182026,1.771691,1.666667,3.666667,3.4,3.3
1499182027,1.771691,1.666667,3.666667,3.4,3.3
1499182028,1.771691,1.666667,3.666667,3.4,3.3
1499182029,3.138471,5,6,3.4,3.3
1499182030,3.138471,5,6,3.4,3.3
1499182031,3.138471,5,6,3.4,3.3
1499182032,3.138471,5,6,3.4,3.3
1499182033,3.138471,5,6,3.4,3.3
1499182034,3.138471,5,6,3.4,3.3
1499182035,3.138471,5,6,3.4,3.3
1499182036,3.138471,5,6,3.4,3.3
1499182037,3.138471,5,6,3.4,3.3
1499182043,3.827532,5.5,6.5,3.4,3.3
1499182044,3.827532,5.5,6.5,3.4,3.3
1499182045,3.827532,5.5,6.5,3.4,3.3
1499182046,3.827532,5.5,6.5,3.4,3.3
1499182047,1.431782,2,3,3.4,3.3
1499182048,1.431782,2,3,3.4,3.3
1499182049,1.431782,2,3,3.4,3.3
1499182050,1.431782,2,3,3.4,3.3
1499182051,1.431782,2,3,3.4,3.3
1499182052,1.431782,2,3,3.4,3.3
1499182053,1.431782,2,3,3.4,3.3
1499182054,1.431782,2,3,3.4,3.3
1499182055,1.431782,2,3,3.4,3.3
1499182056,1.431782,2,3,3.4,3.3
1499182057,1.431782,2,3,3.4,3.3
1499182058,1.431782,2,3,3.4,3.3
1499182059,1.431782,2,3,3.4,3.3
1499182060,1.431782,2,3,3.4,3.3
1499182061,1.431782,2,3,3.4,3.3
1499182062,1.431782,2,3,3.4,3.3
